Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request date,Request hour,Request mins,Request day,Request month,Request year,Drop date,Drop hour,Drop mins,Drop day,Drop month,Drop year
3339,City,20,Trip Completed,13-07-2016 12:40,13-07-2016 13:30,13-07-2016,12,40,13,7,2016,13-07-2016,13,30,13,7,2016
3694,City,20,Trip Completed,13-07-2016 19:33,13-07-2016 20:35,13-07-2016,19,33,13,7,2016,13-07-2016,20,35,13,7,2016
4469,City,20,Trip Completed,14-07-2016 08:45,14-07-2016 09:48,14-07-2016,8,45,14,7,2016,14-07-2016,9,48,14,7,2016
6432,City,20,Trip Completed,15-07-2016 19:50,15-07-2016 20:30,15-07-2016,19,50,15,7,2016,15-07-2016,20,30,15,7,2016
1895,City,21,Trip Completed,12-07-2016 10:20,12-07-2016 10:52,12-07-2016,10,20,12,7,2016,12-07-2016,10,52,12,7,2016
1981,Airport,21,Trip Completed,12-07-2016 12:23,12-07-2016 12:56,12-07-2016,12,23,12,7,2016,12-07-2016,12,56,12,7,2016
3744,Airport,21,Trip Completed,13-07-2016 20:28,13-07-2016 21:22,13-07-2016,20,28,13,7,2016,13-07-2016,21,22,13,7,2016
4433,Airport,21,Trip Completed,14-07-2016 08:26,14-07-2016 09:12,14-07-2016,8,26,14,7,2016,14-07-2016,9,12,14,7,2016
6039,Airport,21,Trip Completed,15-07-2016 13:11,15-07-2016 13:38,15-07-2016,13,11,15,7,2016,15-07-2016,13,38,15,7,2016
6543,City,21,Trip Completed,15-07-2016 20:54,15-07-2016 22:12,15-07-2016,20,54,15,7,2016,15-07-2016,22,12,15,7,2016
110,City,22,Trip Completed,11-07-2016 05:05,11-07-2016 06:06,11-07-2016,5,5,11,7,2016,11-07-2016,6,6,11,7,2016
362,City,22,Trip Completed,11-07-2016 08:01,11-07-2016 09:18,11-07-2016,8,1,11,7,2016,11-07-2016,9,18,11,7,2016
666,Airport,22,Trip Completed,11-07-2016 13:02,11-07-2016 13:45,11-07-2016,13,2,11,7,2016,11-07-2016,13,45,11,7,2016
926,City,22,Trip Completed,11-07-2016 18:28,11-07-2016 19:34,11-07-2016,18,28,11,7,2016,11-07-2016,19,34,11,7,2016
1180,Airport,22,Trip Completed,11-07-2016 21:01,11-07-2016 22:14,11-07-2016,21,1,11,7,2016,11-07-2016,22,14,11,7,2016
1900,City,22,Trip Completed,12-07-2016 10:32,12-07-2016 11:42,12-07-2016,10,32,12,7,2016,12-07-2016,11,42,12,7,2016
2506,City,22,Trip Completed,12-07-2016 21:01,12-07-2016 21:38,12-07-2016,21,1,12,7,2016,12-07-2016,21,38,12,7,2016
3064,City,22,Trip Completed,13-07-2016 08:02,13-07-2016 08:58,13-07-2016,8,2,13,7,2016,13-07-2016,8,58,13,7,2016
3327,Airport,22,Trip Completed,13-07-2016 12:24,13-07-2016 13:23,13-07-2016,12,24,13,7,2016,13-07-2016,13,23,13,7,2016
3601,City,22,Trip Completed,13-07-2016 18:39,13-07-2016 19:29,13-07-2016,18,39,13,7,2016,13-07-2016,19,29,13,7,2016
4768,Airport,22,Trip Completed,14-07-2016 15:39,14-07-2016 16:49,14-07-2016,15,39,14,7,2016,14-07-2016,16,49,14,7,2016
5142,City,22,Trip Completed,14-07-2016 20:17,14-07-2016 20:48,14-07-2016,20,17,14,7,2016,14-07-2016,20,48,14,7,2016
5366,Airport,22,Trip Completed,14-07-2016 23:27,15-07-2016 00:19,14-07-2016,23,27,14,7,2016,15-07-2016,0,19,15,7,2016
5575,City,22,Trip Completed,15-07-2016 05:53,15-07-2016 06:50,15-07-2016,5,53,15,7,2016,15-07-2016,6,50,15,7,2016
5902,City,22,Trip Completed,15-07-2016 09:52,15-07-2016 10:37,15-07-2016,9,52,15,7,2016,15-07-2016,10,37,15,7,2016
6694,Airport,22,Trip Completed,15-07-2016 22:45,15-07-2016 23:17,15-07-2016,22,45,15,7,2016,15-07-2016,23,17,15,7,2016
523,Airport,23,Trip Completed,11-07-2016 09:48,11-07-2016 10:37,11-07-2016,9,48,11,7,2016,11-07-2016,10,37,11,7,2016
747,City,23,Trip Completed,11-07-2016 15:53,11-07-2016 16:43,11-07-2016,15,53,11,7,2016,11-07-2016,16,43,11,7,2016
1371,Airport,23,Trip Completed,12-07-2016 00:22,12-07-2016 01:33,12-07-2016,0,22,12,7,2016,12-07-2016,1,33,12,7,2016
1553,City,23,Trip Completed,12-07-2016 06:09,12-07-2016 07:09,12-07-2016,6,9,12,7,2016,12-07-2016,7,9,12,7,2016
1692,Airport,23,Trip Completed,12-07-2016 07:52,12-07-2016 09:01,12-07-2016,7,52,12,7,2016,12-07-2016,9,1,12,7,2016
2114,City,23,Trip Completed,12-07-2016 16:36,12-07-2016 17:21,12-07-2016,16,36,12,7,2016,12-07-2016,17,21,12,7,2016
2742,City,23,Trip Completed,13-07-2016 03:07,13-07-2016 03:51,13-07-2016,3,7,13,7,2016,13-07-2016,3,51,13,7,2016
4273,City,23,Trip Completed,14-07-2016 06:17,14-07-2016 07:02,14-07-2016,6,17,14,7,2016,14-07-2016,7,2,14,7,2016
4668,City,23,Trip Completed,14-07-2016 12:25,14-07-2016 13:34,14-07-2016,12,25,14,7,2016,14-07-2016,13,34,14,7,2016
5425,City,23,Trip Completed,15-07-2016 02:23,15-07-2016 03:08,15-07-2016,2,23,15,7,2016,15-07-2016,3,8,15,7,2016
5488,City,23,Trip Completed,15-07-2016 04:53,15-07-2016 06:00,15-07-2016,4,53,15,7,2016,15-07-2016,6,0,15,7,2016
5781,City,23,Trip Completed,15-07-2016 08:35,15-07-2016 09:42,15-07-2016,8,35,15,7,2016,15-07-2016,9,42,15,7,2016
5966,Airport,23,Trip Completed,15-07-2016 10:54,15-07-2016 11:58,15-07-2016,10,54,15,7,2016,15-07-2016,11,58,15,7,2016
6122,City,23,Trip Completed,15-07-2016 15:26,15-07-2016 16:29,15-07-2016,15,26,15,7,2016,15-07-2016,16,29,15,7,2016
357,Airport,24,Trip Completed,11-07-2016 08:00,11-07-2016 09:08,11-07-2016,8,0,11,7,2016,11-07-2016,9,8,11,7,2016
1068,City,24,Trip Completed,11-07-2016 19:52,11-07-2016 20:48,11-07-2016,19,52,11,7,2016,11-07-2016,20,48,11,7,2016
2689,Airport,24,Trip Completed,13-07-2016 00:34,13-07-2016 01:49,13-07-2016,0,34,13,7,2016,13-07-2016,1,49,13,7,2016
2791,City,24,Trip Completed,13-07-2016 04:56,13-07-2016 05:33,13-07-2016,4,56,13,7,2016,13-07-2016,5,33,13,7,2016
3321,City,24,Trip Completed,13-07-2016 12:23,13-07-2016 13:25,13-07-2016,12,23,13,7,2016,13-07-2016,13,25,13,7,2016
3423,Airport,24,Trip Completed,13-07-2016 15:52,13-07-2016 16:50,13-07-2016,15,52,13,7,2016,13-07-2016,16,50,13,7,2016
3761,Airport,24,Trip Completed,13-07-2016 20:35,13-07-2016 21:39,13-07-2016,20,35,13,7,2016,13-07-2016,21,39,13,7,2016
4140,City,24,Trip Completed,14-07-2016 04:48,14-07-2016 06:05,14-07-2016,4,48,14,7,2016,14-07-2016,6,5,14,7,2016
4656,City,24,Trip Completed,14-07-2016 12:06,14-07-2016 12:49,14-07-2016,12,6,14,7,2016,14-07-2016,12,49,14,7,2016
4931,Airport,24,Trip Completed,14-07-2016 18:21,14-07-2016 18:54,14-07-2016,18,21,14,7,2016,14-07-2016,18,54,14,7,2016
5268,City,24,Trip Completed,14-07-2016 21:29,14-07-2016 22:30,14-07-2016,21,29,14,7,2016,14-07-2016,22,30,14,7,2016
5811,City,24,Trip Completed,15-07-2016 08:46,15-07-2016 09:26,15-07-2016,8,46,15,7,2016,15-07-2016,9,26,15,7,2016
6139,Airport,24,Trip Completed,15-07-2016 15:45,15-07-2016 16:40,15-07-2016,15,45,15,7,2016,15-07-2016,16,40,15,7,2016
6333,Airport,24,Trip Completed,15-07-2016 18:41,15-07-2016 19:53,15-07-2016,18,41,15,7,2016,15-07-2016,19,53,15,7,2016
773,City,25,Trip Completed,11-07-2016 16:23,11-07-2016 17:21,11-07-2016,16,23,11,7,2016,11-07-2016,17,21,11,7,2016
1123,City,25,Trip Completed,11-07-2016 20:20,11-07-2016 21:18,11-07-2016,20,20,11,7,2016,11-07-2016,21,18,11,7,2016
2667,Airport,25,Trip Completed,12-07-2016 23:35,13-07-2016 00:40,12-07-2016,23,35,12,7,2016,13-07-2016,0,40,13,7,2016
2833,City,25,Trip Completed,13-07-2016 05:27,13-07-2016 06:19,13-07-2016,5,27,13,7,2016,13-07-2016,6,19,13,7,2016
3396,City,25,Trip Completed,13-07-2016 14:59,13-07-2016 15:57,13-07-2016,14,59,13,7,2016,13-07-2016,15,57,13,7,2016
3590,City,25,Trip Completed,13-07-2016 18:31,13-07-2016 19:31,13-07-2016,18,31,13,7,2016,13-07-2016,19,31,13,7,2016
3762,City,25,Trip Completed,13-07-2016 20:38,13-07-2016 21:21,13-07-2016,20,38,13,7,2016,13-07-2016,21,21,13,7,2016
4566,City,25,Trip Completed,14-07-2016 09:48,14-07-2016 10:22,14-07-2016,9,48,14,7,2016,14-07-2016,10,22,14,7,2016
4862,City,25,Trip Completed,14-07-2016 17:37,14-07-2016 18:41,14-07-2016,17,37,14,7,2016,14-07-2016,18,41,14,7,2016
5564,Airport,25,Trip Completed,15-07-2016 05:41,15-07-2016 06:53,15-07-2016,5,41,15,7,2016,15-07-2016,6,53,15,7,2016
6187,City,25,Trip Completed,15-07-2016 17:11,15-07-2016 18:08,15-07-2016,17,11,15,7,2016,15-07-2016,18,8,15,7,2016
6642,City,25,Trip Completed,15-07-2016 22:07,15-07-2016 22:54,15-07-2016,22,7,15,7,2016,15-07-2016,22,54,15,7,2016
322,City,26,Trip Completed,11-07-2016 07:31,11-07-2016 08:10,11-07-2016,7,31,11,7,2016,11-07-2016,8,10,11,7,2016
793,City,26,Trip Completed,11-07-2016 17:04,11-07-2016 18:06,11-07-2016,17,4,11,7,2016,11-07-2016,18,6,11,7,2016
898,Airport,26,Trip Completed,11-07-2016 18:14,11-07-2016 19:09,11-07-2016,18,14,11,7,2016,11-07-2016,19,9,11,7,2016
1258,City,26,Trip Completed,11-07-2016 21:51,11-07-2016 23:00,11-07-2016,21,51,11,7,2016,11-07-2016,23,0,11,7,2016
2832,City,26,Trip Completed,13-07-2016 05:20,13-07-2016 06:14,13-07-2016,5,20,13,7,2016,13-07-2016,6,14,13,7,2016
3139,City,26,Trip Completed,13-07-2016 08:54,13-07-2016 09:22,13-07-2016,8,54,13,7,2016,13-07-2016,9,22,13,7,2016
3438,City,26,Trip Completed,13-07-2016 16:12,13-07-2016 17:13,13-07-2016,16,12,13,7,2016,13-07-2016,17,13,13,7,2016
3966,Airport,26,Trip Completed,13-07-2016 22:50,13-07-2016 23:27,13-07-2016,22,50,13,7,2016,13-07-2016,23,27,13,7,2016
6401,Airport,26,Trip Completed,15-07-2016 19:33,15-07-2016 20:16,15-07-2016,19,33,15,7,2016,15-07-2016,20,16,15,7,2016
204,City,27,Trip Completed,11-07-2016 06:04,11-07-2016 06:44,11-07-2016,6,4,11,7,2016,11-07-2016,6,44,11,7,2016
632,Airport,27,Trip Completed,11-07-2016 12:20,11-07-2016 13:10,11-07-2016,12,20,11,7,2016,11-07-2016,13,10,11,7,2016
763,City,27,Trip Completed,11-07-2016 16:19,11-07-2016 17:25,11-07-2016,16,19,11,7,2016,11-07-2016,17,25,11,7,2016
1786,Airport,27,Trip Completed,12-07-2016 09:03,12-07-2016 09:58,12-07-2016,9,3,12,7,2016,12-07-2016,9,58,12,7,2016
1968,City,27,Trip Completed,12-07-2016 12:10,12-07-2016 12:49,12-07-2016,12,10,12,7,2016,12-07-2016,12,49,12,7,2016
2088,Airport,27,Trip Completed,12-07-2016 15:51,12-07-2016 17:02,12-07-2016,15,51,12,7,2016,12-07-2016,17,2,12,7,2016
2473,Airport,27,Trip Completed,12-07-2016 20:43,12-07-2016 21:20,12-07-2016,20,43,12,7,2016,12-07-2016,21,20,12,7,2016
2869,Airport,27,Trip Completed,13-07-2016 05:50,13-07-2016 06:27,13-07-2016,5,50,13,7,2016,13-07-2016,6,27,13,7,2016
3742,Airport,27,Trip Completed,13-07-2016 20:24,13-07-2016 20:48,13-07-2016,20,24,13,7,2016,13-07-2016,20,48,13,7,2016
4440,Airport,27,Trip Completed,14-07-2016 08:26,14-07-2016 09:00,14-07-2016,8,26,14,7,2016,14-07-2016,9,0,14,7,2016
5234,City,27,Trip Completed,14-07-2016 21:09,14-07-2016 21:52,14-07-2016,21,9,14,7,2016,14-07-2016,21,52,14,7,2016
6354,Airport,27,Trip Completed,15-07-2016 18:59,15-07-2016 19:35,15-07-2016,18,59,15,7,2016,15-07-2016,19,35,15,7,2016
6638,City,27,Trip Completed,15-07-2016 21:59,15-07-2016 23:13,15-07-2016,21,59,15,7,2016,15-07-2016,23,13,15,7,2016
84,City,28,Trip Completed,11-07-2016 04:50,11-07-2016 05:26,11-07-2016,4,50,11,7,2016,11-07-2016,5,26,11,7,2016
1199,City,28,Trip Completed,11-07-2016 21:17,11-07-2016 21:53,11-07-2016,21,17,11,7,2016,11-07-2016,21,53,11,7,2016
1676,Airport,28,Trip Completed,12-07-2016 07:44,12-07-2016 08:40,12-07-2016,7,44,12,7,2016,12-07-2016,8,40,12,7,2016
2774,City,28,Trip Completed,13-07-2016 04:33,13-07-2016 05:13,13-07-2016,4,33,13,7,2016,13-07-2016,5,13,13,7,2016
3220,Airport,28,Trip Completed,13-07-2016 09:51,13-07-2016 10:24,13-07-2016,9,51,13,7,2016,13-07-2016,10,24,13,7,2016
3718,Airport,28,Trip Completed,13-07-2016 19:56,13-07-2016 20:47,13-07-2016,19,56,13,7,2016,13-07-2016,20,47,13,7,2016
4904,Airport,28,Trip Completed,14-07-2016 18:02,14-07-2016 18:58,14-07-2016,18,2,14,7,2016,14-07-2016,18,58,14,7,2016
6527,Airport,28,Trip Completed,15-07-2016 20:54,15-07-2016 21:53,15-07-2016,20,54,15,7,2016,15-07-2016,21,53,15,7,2016
6710,City,28,Trip Completed,15-07-2016 23:02,16-07-2016 00:12,15-07-2016,23,2,15,7,2016,16-07-2016,0,12,16,7,2016
1584,Airport,29,Trip Completed,12-07-2016 06:26,12-07-2016 07:18,12-07-2016,6,26,12,7,2016,12-07-2016,7,18,12,7,2016
1966,Airport,29,Trip Completed,12-07-2016 12:05,12-07-2016 13:12,12-07-2016,12,5,12,7,2016,12-07-2016,13,12,12,7,2016
2827,City,29,Trip Completed,13-07-2016 05:18,13-07-2016 06:18,13-07-2016,5,18,13,7,2016,13-07-2016,6,18,13,7,2016
2945,Airport,29,Trip Completed,13-07-2016 06:34,13-07-2016 07:28,13-07-2016,6,34,13,7,2016,13-07-2016,7,28,13,7,2016
3365,City,29,Trip Completed,13-07-2016 13:47,13-07-2016 14:51,13-07-2016,13,47,13,7,2016,13-07-2016,14,51,13,7,2016
3548,Airport,29,Trip Completed,13-07-2016 18:07,13-07-2016 19:12,13-07-2016,18,7,13,7,2016,13-07-2016,19,12,13,7,2016
3753,City,29,Trip Completed,13-07-2016 20:30,13-07-2016 21:42,13-07-2016,20,30,13,7,2016,13-07-2016,21,42,13,7,2016
4569,Airport,29,Trip Completed,14-07-2016 09:48,14-07-2016 10:49,14-07-2016,9,48,14,7,2016,14-07-2016,10,49,14,7,2016
6309,Airport,29,Trip Completed,15-07-2016 18:29,15-07-2016 19:42,15-07-2016,18,29,15,7,2016,15-07-2016,19,42,15,7,2016
6437,City,29,Trip Completed,15-07-2016 19:53,15-07-2016 20:26,15-07-2016,19,53,15,7,2016,15-07-2016,20,26,15,7,2016
517,Airport,30,Trip Completed,11-07-2016 09:45,11-07-2016 10:24,11-07-2016,9,45,11,7,2016,11-07-2016,10,24,11,7,2016
1406,Airport,30,Trip Completed,12-07-2016 03:02,12-07-2016 03:55,12-07-2016,3,2,12,7,2016,12-07-2016,3,55,12,7,2016
1643,Airport,30,Trip Completed,12-07-2016 07:18,12-07-2016 08:10,12-07-2016,7,18,12,7,2016,12-07-2016,8,10,12,7,2016
2108,Airport,30,Trip Completed,12-07-2016 16:14,12-07-2016 16:48,12-07-2016,16,14,12,7,2016,12-07-2016,16,48,12,7,2016
2647,City,30,Trip Completed,12-07-2016 22:46,12-07-2016 23:18,12-07-2016,22,46,12,7,2016,12-07-2016,23,18,12,7,2016
3129,City,30,Trip Completed,13-07-2016 08:41,13-07-2016 09:41,13-07-2016,8,41,13,7,2016,13-07-2016,9,41,13,7,2016
3738,Airport,30,Trip Completed,13-07-2016 20:15,13-07-2016 20:55,13-07-2016,20,15,13,7,2016,13-07-2016,20,55,13,7,2016
4422,Airport,30,Trip Completed,14-07-2016 08:13,14-07-2016 09:13,14-07-2016,8,13,14,7,2016,14-07-2016,9,13,14,7,2016
4790,City,30,Trip Completed,14-07-2016 16:43,14-07-2016 17:56,14-07-2016,16,43,14,7,2016,14-07-2016,17,56,14,7,2016
5496,City,30,Trip Completed,15-07-2016 04:59,15-07-2016 05:34,15-07-2016,4,59,15,7,2016,15-07-2016,5,34,15,7,2016
6484,Airport,30,Trip Completed,15-07-2016 20:19,15-07-2016 21:01,15-07-2016,20,19,15,7,2016,15-07-2016,21,1,15,7,2016
6731,Airport,30,Trip Completed,15-07-2016 23:23,16-07-2016 00:11,15-07-2016,23,23,15,7,2016,16-07-2016,0,11,16,7,2016
629,Airport,31,Trip Completed,11-07-2016 12:14,11-07-2016 13:00,11-07-2016,12,14,11,7,2016,11-07-2016,13,0,11,7,2016
745,Airport,31,Trip Completed,11-07-2016 15:48,11-07-2016 16:45,11-07-2016,15,48,11,7,2016,11-07-2016,16,45,11,7,2016
1064,City,31,Trip Completed,11-07-2016 19:53,11-07-2016 20:31,11-07-2016,19,53,11,7,2016,11-07-2016,20,31,11,7,2016
1886,Airport,31,Trip Completed,12-07-2016 10:10,12-07-2016 10:35,12-07-2016,10,10,12,7,2016,12-07-2016,10,35,12,7,2016
5608,Airport,31,Trip Completed,15-07-2016 06:18,15-07-2016 07:07,15-07-2016,6,18,15,7,2016,15-07-2016,7,7,15,7,2016
5877,City,31,Trip Completed,15-07-2016 09:37,15-07-2016 10:08,15-07-2016,9,37,15,7,2016,15-07-2016,10,8,15,7,2016
6100,Airport,31,Trip Completed,15-07-2016 14:44,15-07-2016 15:41,15-07-2016,14,44,15,7,2016,15-07-2016,15,41,15,7,2016
6659,Airport,31,Trip Completed,15-07-2016 22:15,15-07-2016 23:07,15-07-2016,22,15,15,7,2016,15-07-2016,23,7,15,7,2016
2162,Airport,32,Trip Completed,12-07-2016 17:34,12-07-2016 18:33,12-07-2016,17,34,12,7,2016,12-07-2016,18,33,12,7,2016
3294,Airport,32,Trip Completed,13-07-2016 11:23,13-07-2016 12:14,13-07-2016,11,23,13,7,2016,13-07-2016,12,14,13,7,2016
3686,City,32,Trip Completed,13-07-2016 19:33,13-07-2016 20:34,13-07-2016,19,33,13,7,2016,13-07-2016,20,34,13,7,2016
4784,City,32,Trip Completed,14-07-2016 16:41,14-07-2016 17:15,14-07-2016,16,41,14,7,2016,14-07-2016,17,15,14,7,2016
5896,City,32,Trip Completed,15-07-2016 09:47,15-07-2016 10:32,15-07-2016,9,47,15,7,2016,15-07-2016,10,32,15,7,2016
6190,City,32,Trip Completed,15-07-2016 17:11,15-07-2016 17:55,15-07-2016,17,11,15,7,2016,15-07-2016,17,55,15,7,2016
6551,City,32,Trip Completed,15-07-2016 21:03,15-07-2016 22:17,15-07-2016,21,3,15,7,2016,15-07-2016,22,17,15,7,2016
145,City,33,Trip Completed,11-07-2016 05:32,11-07-2016 06:37,11-07-2016,5,32,11,7,2016,11-07-2016,6,37,11,7,2016
735,City,33,Trip Completed,11-07-2016 15:27,11-07-2016 16:32,11-07-2016,15,27,11,7,2016,11-07-2016,16,32,11,7,2016
918,Airport,33,Trip Completed,11-07-2016 18:22,11-07-2016 19:04,11-07-2016,18,22,11,7,2016,11-07-2016,19,4,11,7,2016
1478,City,33,Trip Completed,12-07-2016 05:16,12-07-2016 06:13,12-07-2016,5,16,12,7,2016,12-07-2016,6,13,12,7,2016
1957,City,33,Trip Completed,12-07-2016 11:45,12-07-2016 12:55,12-07-2016,11,45,12,7,2016,12-07-2016,12,55,12,7,2016
3097,City,33,Trip Completed,13-07-2016 08:15,13-07-2016 09:12,13-07-2016,8,15,13,7,2016,13-07-2016,9,12,13,7,2016
3981,Airport,33,Trip Completed,13-07-2016 23:13,13-07-2016 23:38,13-07-2016,23,13,13,7,2016,13-07-2016,23,38,13,7,2016
4175,City,33,Trip Completed,14-07-2016 05:11,14-07-2016 06:15,14-07-2016,5,11,14,7,2016,14-07-2016,6,15,14,7,2016
6237,City,33,Trip Completed,15-07-2016 17:50,15-07-2016 18:49,15-07-2016,17,50,15,7,2016,15-07-2016,18,49,15,7,2016
738,City,34,Trip Completed,11-07-2016 15:30,11-07-2016 16:44,11-07-2016,15,30,11,7,2016,11-07-2016,16,44,11,7,2016
2731,City,34,Trip Completed,13-07-2016 02:38,13-07-2016 03:16,13-07-2016,2,38,13,7,2016,13-07-2016,3,16,13,7,2016
2863,Airport,34,Trip Completed,13-07-2016 05:46,13-07-2016 06:22,13-07-2016,5,46,13,7,2016,13-07-2016,6,22,13,7,2016
3528,Airport,34,Trip Completed,13-07-2016 17:50,13-07-2016 18:17,13-07-2016,17,50,13,7,2016,13-07-2016,18,17,13,7,2016
4653,City,34,Trip Completed,14-07-2016 11:58,14-07-2016 12:55,14-07-2016,11,58,14,7,2016,14-07-2016,12,55,14,7,2016
5042,City,34,Trip Completed,14-07-2016 19:21,14-07-2016 20:05,14-07-2016,19,21,14,7,2016,14-07-2016,20,5,14,7,2016
360,Airport,35,Trip Completed,11-07-2016 08:02,11-07-2016 09:05,11-07-2016,8,2,11,7,2016,11-07-2016,9,5,11,7,2016
771,Airport,35,Trip Completed,11-07-2016 16:19,11-07-2016 17:34,11-07-2016,16,19,11,7,2016,11-07-2016,17,34,11,7,2016
1274,City,35,Trip Completed,11-07-2016 22:01,11-07-2016 23:21,11-07-2016,22,1,11,7,2016,11-07-2016,23,21,11,7,2016
1501,City,35,Trip Completed,12-07-2016 05:41,12-07-2016 06:47,12-07-2016,5,41,12,7,2016,12-07-2016,6,47,12,7,2016
1972,City,35,Trip Completed,12-07-2016 12:22,12-07-2016 12:43,12-07-2016,12,22,12,7,2016,12-07-2016,12,43,12,7,2016
2871,City,35,Trip Completed,13-07-2016 05:53,13-07-2016 07:00,13-07-2016,5,53,13,7,2016,13-07-2016,7,0,13,7,2016
3395,City,35,Trip Completed,13-07-2016 14:52,13-07-2016 15:33,13-07-2016,14,52,13,7,2016,13-07-2016,15,33,13,7,2016
3572,City,35,Trip Completed,13-07-2016 18:25,13-07-2016 19:31,13-07-2016,18,25,13,7,2016,13-07-2016,19,31,13,7,2016
4118,Airport,35,Trip Completed,14-07-2016 04:28,14-07-2016 05:26,14-07-2016,4,28,14,7,2016,14-07-2016,5,26,14,7,2016
4739,City,35,Trip Completed,14-07-2016 14:52,14-07-2016 15:37,14-07-2016,14,52,14,7,2016,14-07-2016,15,37,14,7,2016
6556,City,35,Trip Completed,15-07-2016 21:09,15-07-2016 21:38,15-07-2016,21,9,15,7,2016,15-07-2016,21,38,15,7,2016
6677,Airport,35,Trip Completed,15-07-2016 22:29,15-07-2016 23:22,15-07-2016,22,29,15,7,2016,15-07-2016,23,22,15,7,2016
1104,Airport,36,Trip Completed,11-07-2016 20:17,11-07-2016 21:20,11-07-2016,20,17,11,7,2016,11-07-2016,21,20,11,7,2016
1596,Airport,36,Trip Completed,12-07-2016 06:39,12-07-2016 07:30,12-07-2016,6,39,12,7,2016,12-07-2016,7,30,12,7,2016
1835,Airport,36,Trip Completed,12-07-2016 09:35,12-07-2016 10:30,12-07-2016,9,35,12,7,2016,12-07-2016,10,30,12,7,2016
2110,Airport,36,Trip Completed,12-07-2016 16:19,12-07-2016 17:12,12-07-2016,16,19,12,7,2016,12-07-2016,17,12,12,7,2016
2759,Airport,36,Trip Completed,13-07-2016 03:50,13-07-2016 04:33,13-07-2016,3,50,13,7,2016,13-07-2016,4,33,13,7,2016
3010,Airport,36,Trip Completed,13-07-2016 07:26,13-07-2016 08:40,13-07-2016,7,26,13,7,2016,13-07-2016,8,40,13,7,2016
3403,City,36,Trip Completed,13-07-2016 15:16,13-07-2016 15:45,13-07-2016,15,16,13,7,2016,13-07-2016,15,45,13,7,2016
3856,Airport,36,Trip Completed,13-07-2016 21:34,13-07-2016 22:26,13-07-2016,21,34,13,7,2016,13-07-2016,22,26,13,7,2016
4472,City,36,Trip Completed,14-07-2016 08:39,14-07-2016 09:55,14-07-2016,8,39,14,7,2016,14-07-2016,9,55,14,7,2016
5199,City,36,Trip Completed,14-07-2016 20:50,14-07-2016 21:57,14-07-2016,20,50,14,7,2016,14-07-2016,21,57,14,7,2016
5612,City,36,Trip Completed,15-07-2016 06:15,15-07-2016 07:17,15-07-2016,6,15,15,7,2016,15-07-2016,7,17,15,7,2016
6614,Airport,36,Trip Completed,15-07-2016 21:40,15-07-2016 22:56,15-07-2016,21,40,15,7,2016,15-07-2016,22,56,15,7,2016
191,Airport,37,Trip Completed,11-07-2016 05:55,11-07-2016 06:45,11-07-2016,5,55,11,7,2016,11-07-2016,6,45,11,7,2016
333,City,37,Trip Completed,11-07-2016 07:43,11-07-2016 08:53,11-07-2016,7,43,11,7,2016,11-07-2016,8,53,11,7,2016
488,Airport,37,Trip Completed,11-07-2016 09:35,11-07-2016 10:20,11-07-2016,9,35,11,7,2016,11-07-2016,10,20,11,7,2016
1780,City,37,Trip Completed,12-07-2016 08:58,12-07-2016 09:45,12-07-2016,8,58,12,7,2016,12-07-2016,9,45,12,7,2016
2235,Airport,37,Trip Completed,12-07-2016 18:12,12-07-2016 19:14,12-07-2016,18,12,12,7,2016,12-07-2016,19,14,12,7,2016
2516,City,37,Trip Completed,12-07-2016 21:05,12-07-2016 22:18,12-07-2016,21,5,12,7,2016,12-07-2016,22,18,12,7,2016
4209,City,37,Trip Completed,14-07-2016 05:37,14-07-2016 06:42,14-07-2016,5,37,14,7,2016,14-07-2016,6,42,14,7,2016
4726,City,37,Trip Completed,14-07-2016 13:52,14-07-2016 15:04,14-07-2016,13,52,14,7,2016,14-07-2016,15,4,14,7,2016
5088,Airport,37,Trip Completed,14-07-2016 19:52,14-07-2016 21:06,14-07-2016,19,52,14,7,2016,14-07-2016,21,6,14,7,2016
5352,Airport,37,Trip Completed,14-07-2016 23:01,14-07-2016 23:45,14-07-2016,23,1,14,7,2016,14-07-2016,23,45,14,7,2016
6024,Airport,37,Trip Completed,15-07-2016 12:43,15-07-2016 13:55,15-07-2016,12,43,15,7,2016,15-07-2016,13,55,15,7,2016
6196,Airport,37,Trip Completed,15-07-2016 17:19,15-07-2016 18:03,15-07-2016,17,19,15,7,2016,15-07-2016,18,3,15,7,2016
6297,City,37,Trip Completed,15-07-2016 18:21,15-07-2016 18:57,15-07-2016,18,21,15,7,2016,15-07-2016,18,57,15,7,2016
125,City,38,Trip Completed,11-07-2016 05:12,11-07-2016 06:17,11-07-2016,5,12,11,7,2016,11-07-2016,6,17,11,7,2016
1611,City,38,Trip Completed,12-07-2016 06:49,12-07-2016 07:44,12-07-2016,6,49,12,7,2016,12-07-2016,7,44,12,7,2016
1814,City,38,Trip Completed,12-07-2016 09:19,12-07-2016 09:59,12-07-2016,9,19,12,7,2016,12-07-2016,9,59,12,7,2016
3088,City,38,Trip Completed,13-07-2016 08:12,13-07-2016 09:01,13-07-2016,8,12,13,7,2016,13-07-2016,9,1,13,7,2016
3384,Airport,38,Trip Completed,13-07-2016 14:40,13-07-2016 15:34,13-07-2016,14,40,13,7,2016,13-07-2016,15,34,13,7,2016
